latency_s
0.20342647900179145
0.28632840600039344
0.404772245001368
0.5190740270008973
0.6487977799988585
0.7911357010016218
0.8845771649976086
0.9814093280001543
1.1609037400012312
1.2500258479994955
1.3822494729975006
1.2121633790011401
1.3869669040032022
1.7639173479983583
1.3584150489987223
1.572175397999672
1.5054356000000553
1.3627810580001096
1.5435357429996657
1.470534027001122
1.3920047720021103
1.294657948998065
1.333715842996753
1.3313953620017855
1.2790202610012784
1.905269530001533
1.4218437220006308
1.4799311210008455
1.2359929340018425
1.437390242001129
1.3789054320004652
1.7890791540012287
1.5708907939988421
1.309728386997449
1.5234338879999996
1.7889419899984205
1.5170241769992572
1.431699272001424
1.6841649939997296
1.3867649469975731
1.6089045660010015
1.5258907130009902
1.4914043070020853
1.4916543899998942
1.4857842729979893
1.4897566569998162
1.4252383169987297
1.3008578799999668
1.7836243389974697
1.7241139170000679
1.359360064001521
1.7190713780000806
1.6999703799992858
1.599446424999769
1.6162875419977354
1.4695745710014307
1.4743063669993717
1.3970539180008927
1.9670146019998356
1.375284172998363
1.6495890370024426
1.2333113599997887
1.4794750199980626
1.2463773210001818
1.8836836670016055
1.6205811719992198
1.2901847550019738
1.5155510090007738
1.2330082789994776
1.217844299000717
1.2220294550024846
1.7096447160001844
1.8905200449989934
1.441223906000232
1.1705232610001985
1.4151107540019439
1.6562057029987045
1.3381430949993955
1.5369021750011598
1.4365011889967718
1.3000467739984742
1.1847642850007105
1.4008563380011765
1.7724675509998633
1.4057471669984807
1.3642075980023947
1.4326240219997999
1.2896666410015314
1.4746688720006205
1.3656357870022475
1.3812880340010452
1.3026034780014015
1.1275559550012986
1.325760067000374
1.7575016520022473
1.2713667879979766
1.4594482819993573
1.3758975659984571
1.1552674880003906
1.1722461069985002
1.6168469930016727
1.279044168000837
1.2381434599992645
1.8410855539987097
1.4183112749997235
1.2741989940004714
1.5058976639993489
1.3635190249988227
1.1844220450002467
1.4271625290020893
1.6144993749985588
1.3552207740031008
1.1496198940003524
1.4769866899987392
1.2714677509975445
1.6059244139978546
1.2732744899985846
1.4485202290015877
1.3157744790005381
1.5046770450026088
1.2044637460021477
1.4125301599997329
1.3049185989984835
1.332462411999586
1.8620247210019443
1.368237392998708
1.3956491210010427
1.2856241609988501
1.5134350180014735
1.4136576799974137
1.3453646759990079
1.5027336120001564
1.2102127150028537
1.457057364998036
1.129228013996908
1.201482794000185
1.2069832570014114
1.1821161700027005
1.8433878929972707
1.7898620389969437
1.158859333001601
1.3996376199975202
1.252061577000859
1.7341564960006508
1.2986366779987293
1.2710823620000156
1.6739748489999329
1.2491300609981408
1.2680420229989977
1.285333249001269
1.7163457999995444
1.3984400240005925
1.3420278060002602
1.3468744899982994
1.5371077829986461
1.3406059070002811
1.5558622640019166
1.43280106200109
1.4455938059982145
1.2961002750016632
1.5470673630006786
1.2471338850009488
1.5460420749986952
1.3397470859999885
1.642357032000291
1.3798038929999166
1.3861245780026366
1.3988170580014412
1.3692983429973538
1.2584045789990341
1.512504545997217
1.269839446998958
1.5068142679992889
1.3480513210015488
1.290250037000078
1.3012973459990462
1.3226881199989293
1.1472630579992256
1.8862707529988256
1.5607842760000494
1.426002531999984
1.2876936829998158
1.4679020820003643
1.0465663719987788
1.5162030569990748
1.197081252001226
1.5444602879979357
1.7370510440014186
1.3928512940001383
1.266848535000463
1.2336785609986691
1.6194586530000379
1.3760389770031907
1.260216163998848
1.7333848579983169
1.387361081000563
1.7850539659993956
1.451926107001782
1.4630284730010317
1.4403697140005534
